Session ID,User Number,Trial,Month,Chart Type,Question Type,User Answer,Correct School,Correct Absences,User Absences,Response Time,Correct,Generated Data
20241111_180933,9,1,February,scatter,highest,6,School [6],210,210,22.15,Correct,"[[227, 64, 212, 204, 198, 140, 11, 0, 114, 112, 215, 89], [25, 131, 225, 130, 149, 37, 46, 0, 221, 49, 75, 39], [1, 152, 98, 219, 172, 135, 17, 0, 41, 61, 115, 99], [87, 147, 177, 218, 74, 197, 4, 0, 180, 192, 223, 13], [142, 178, 212, 155, 123, 170, 81, 0, 45, 116, 155, 89], [116, 210, 16, 191, 1, 169, 33, 0, 129, 223, 134, 9], [138, 168, 159, 145, 94, 142, 40, 0, 56, 221, 110, 103], [207, 182, 108, 43, 45, 55, 38, 0, 154, 194, 220, 87], [11, 127, 123, 116, 35, 68, 58, 0, 17, 8, 115, 36], [79, 183, 0, 3, 87, 54, 117, 0, 139, 192, 132, 66]]"
20241111_180933,9,2,July,scatter,lowest,2,School [2],10,10,23.68,Correct,"[[185, 13, 150, 180, 186, 190, 15, 0, 31, 168, 165, 78], [128, 22, 155, 85, 59, 19, 10, 0, 219, 23, 44, 103], [180, 37, 17, 195, 183, 203, 111, 0, 41, 11, 192, 4], [185, 177, 173, 193, 192, 8, 78, 0, 220, 39, 26, 80], [54, 107, 114, 108, 17, 213, 64, 0, 209, 79, 7, 10], [31, 187, 219, 35, 2, 102, 21, 0, 169, 5, 92, 27], [36, 51, 41, 123, 119, 148, 12, 0, 130, 23, 89, 61], [187, 193, 207, 41, 138, 66, 22, 0, 189, 196, 113, 16], [19, 46, 168, 89, 28, 6, 84, 0, 63, 176, 140, 114], [96, 139, 122, 171, 179, 211, 53, 0, 195, 100, 61, 94]]"
20241111_180933,9,3,April,scatter,lowest,3,School [3],7,7,8.42,Correct,"[[81, 163, 116, 219, 176, 179, 0, 0, 211, 216, 83, 67], [213, 186, 29, 139, 133, 113, 93, 0, 154, 202, 186, 84], [122, 209, 164, 7, 81, 56, 114, 0, 69, 236, 29, 44], [17, 185, 151, 217, 75, 134, 61, 0, 148, 128, 215, 27], [110, 110, 11, 116, 104, 70, 39, 0, 235, 99, 158, 0], [169, 22, 189, 223, 136, 95, 79, 0, 142, 5, 7, 100], [48, 20, 86, 94, 85, 121, 46, 0, 25, 1, 196, 82], [195, 136, 218, 50, 210, 199, 96, 0, 191, 116, 199, 36], [115, 101, 54, 129, 207, 104, 83, 0, 214, 219, 213, 58], [11, 192, 33, 169, 199, 223, 88, 0, 82, 155, 98, 57]]"
20241111_180933,9,4,June,scatter,lowest,5,School [5],2,2,13.05,Correct,"[[216, 168, 7, 210, 146, 56, 80, 0, 39, 176, 97, 99], [132, 158, 172, 111, 15, 198, 2, 0, 44, 203, 165, 29], [188, 81, 166, 51, 122, 189, 71, 0, 35, 105, 161, 34], [234, 10, 136, 154, 152, 165, 73, 0, 226, 39, 52, 62], [130, 88, 213, 164, 86, 2, 82, 0, 156, 43, 208, 85], [159, 103, 235, 227, 130, 155, 114, 0, 153, 209, 159, 78], [100, 130, 71, 18, 34, 21, 115, 0, 196, 137, 29, 5], [11, 38, 157, 171, 100, 187, 75, 0, 77, 125, 205, 113], [103, 201, 46, 75, 14, 45, 28, 0, 9, 233, 174, 69], [113, 189, 107, 69, 124, 40, 19, 0, 30, 193, 30, 5]]"
20241111_180933,9,5,February,scatter,lowest,2,School [2],36,36,11.37,Correct,"[[112, 219, 14, 215, 228, 70, 74, 0, 115, 226, 44, 95], [31, 36, 65, 70, 197, 4, 39, 0, 99, 40, 60, 23], [85, 61, 59, 175, 101, 168, 93, 0, 105, 13, 15, 57], [101, 101, 100, 219, 219, 183, 48, 0, 6, 136, 5, 105], [136, 123, 191, 181, 116, 78, 0, 0, 187, 113, 63, 71], [69, 49, 143, 151, 210, 98, 56, 0, 229, 189, 117, 68], [203, 220, 153, 152, 164, 214, 75, 0, 29, 95, 51, 40], [64, 82, 211, 201, 184, 95, 101, 0, 140, 46, 49, 35], [139, 126, 10, 6, 168, 78, 87, 0, 62, 88, 160, 11], [197, 218, 213, 8, 144, 94, 110, 0, 187, 218, 170, 61]]"
20241111_180933,9,6,November,scatter,lowest,5,School [5],73,73,8.68,Correct,"[[119, 45, 16, 82, 23, 145, 46, 0, 67, 182, 128, 113], [226, 11, 148, 81, 59, 123, 35, 0, 168, 135, 181, 61], [7, 171, 219, 209, 122, 71, 21, 0, 193, 78, 80, 71], [114, 68, 118, 224, 0, 153, 16, 0, 199, 135, 88, 115], [202, 79, 195, 110, 149, 139, 27, 0, 9, 149, 73, 118], [82, 178, 129, 144, 205, 218, 83, 0, 70, 139, 166, 74], [38, 79, 177, 20, 115, 185, 58, 0, 68, 190, 115, 61], [23, 19, 218, 97, 168, 120, 65, 0, 234, 162, 212, 7], [127, 95, 54, 63, 196, 91, 35, 0, 193, 68, 208, 25], [112, 124, 127, 142, 66, 70, 76, 0, 119, 138, 107, 1]]"
20241111_180933,9,7,February,scatter,highest,3,School [3],210,210,12.29,Correct,"[[79, 13, 20, 74, 81, 13, 86, 0, 211, 150, 216, 27], [139, 178, 204, 38, 228, 215, 105, 0, 139, 15, 235, 9], [184, 210, 73, 92, 56, 40, 94, 0, 88, 166, 121, 81], [25, 165, 70, 172, 172, 212, 9, 0, 87, 1, 186, 78], [16, 107, 205, 175, 186, 153, 90, 0, 34, 89, 0, 108], [222, 183, 99, 136, 36, 213, 21, 0, 208, 231, 32, 51], [185, 159, 139, 16, 50, 70, 7, 0, 42, 133, 156, 44], [133, 128, 158, 67, 109, 231, 16, 0, 104, 219, 227, 116], [134, 103, 13, 162, 19, 84, 33, 0, 134, 181, 36, 92], [66, 159, 217, 192, 8, 44, 80, 0, 162, 2, 130, 17]]"
20241111_180933,9,8,September,scatter,highest,3,School [3],181,181,6.32,Correct,"[[229, 38, 46, 113, 219, 209, 25, 0, 73, 106, 79, 52], [204, 193, 133, 59, 45, 145, 52, 0, 133, 35, 118, 16], [148, 21, 24, 57, 6, 79, 44, 0, 181, 114, 221, 25], [127, 223, 69, 20, 50, 186, 102, 0, 146, 150, 96, 105], [45, 41, 188, 233, 19, 86, 11, 0, 140, 188, 116, 17], [109, 126, 56, 55, 20, 218, 103, 0, 124, 40, 190, 32], [123, 39, 227, 83, 59, 121, 29, 0, 23, 124, 113, 109], [61, 60, 73, 225, 1, 185, 23, 0, 148, 179, 109, 33], [33, 220, 41, 45, 36, 144, 84, 0, 11, 26, 14, 105], [192, 115, 147, 128, 174, 91, 103, 0, 43, 192, 114, 79]]"
20241111_180933,9,9,September,scatter,lowest,3,School [3],40,40,11.64,Correct,"[[119, 28, 84, 128, 5, 236, 46, 0, 178, 12, 62, 57], [83, 106, 167, 54, 54, 106, 90, 0, 206, 232, 91, 103], [110, 227, 34, 233, 112, 221, 13, 0, 40, 232, 75, 65], [124, 165, 70, 198, 187, 6, 112, 0, 225, 232, 220, 45], [144, 51, 192, 112, 92, 63, 36, 0, 115, 136, 14, 59], [188, 204, 184, 233, 57, 42, 19, 0, 157, 109, 218, 8], [209, 151, 231, 104, 134, 28, 58, 0, 58, 142, 163, 13], [8, 42, 196, 11, 159, 138, 76, 0, 72, 62, 71, 92], [177, 90, 52, 173, 37, 192, 111, 0, 79, 192, 177, 117], [190, 185, 61, 84, 8, 23, 54, 0, 108, 175, 64, 85]]"
20241111_180933,9,10,June,scatter,highest,2,School [2],192,192,4.31,Correct,"[[193, 213, 113, 55, 115, 107, 29, 0, 183, 91, 131, 87], [150, 181, 190, 209, 90, 192, 50, 0, 161, 178, 147, 64], [214, 236, 173, 1, 52, 106, 10, 0, 21, 185, 218, 62], [63, 209, 169, 63, 109, 113, 19, 0, 113, 106, 193, 109], [5, 52, 46, 138, 27, 106, 102, 0, 194, 164, 117, 20], [117, 222, 108, 162, 185, 48, 90, 0, 174, 25, 107, 13], [80, 51, 126, 203, 52, 94, 79, 0, 49, 182, 52, 63], [141, 169, 39, 47, 175, 88, 62, 0, 140, 163, 62, 67], [220, 41, 233, 5, 65, 156, 17, 0, 107, 86, 3, 57], [46, 170, 227, 61, 24, 0, 4, 0, 15, 191, 74, 42]]"
20241111_181341,10,1,October,heatmap,lowest,10,School [10],8,8,34.6,Correct,"[[69, 90, 223, 151, 8, 34, 63, 0, 130, 40, 187, 37], [234, 193, 97, 111, 144, 56, 112, 0, 14, 158, 162, 82], [212, 27, 100, 213, 111, 111, 115, 0, 176, 147, 152, 16], [95, 220, 150, 224, 122, 54, 42, 0, 101, 167, 104, 64], [126, 76, 130, 6, 48, 236, 5, 0, 92, 79, 175, 48], [168, 123, 36, 8, 137, 25, 28, 0, 197, 103, 134, 47], [117, 42, 94, 183, 221, 225, 5, 0, 92, 40, 9, 4], [74, 121, 125, 151, 25, 38, 61, 0, 37, 88, 187, 27], [31, 50, 205, 67, 173, 216, 113, 0, 165, 33, 229, 38], [28, 115, 114, 189, 104, 219, 53, 0, 133, 8, 204, 59]]"
20241111_181341,10,2,January,heatmap,lowest,7,School [7],38,38,10.96,Correct,"[[75, 136, 191, 198, 31, 62, 23, 0, 110, 81, 188, 5], [219, 92, 118, 196, 115, 101, 1, 0, 121, 195, 86, 71], [170, 204, 102, 172, 38, 96, 116, 0, 106, 134, 23, 60], [150, 180, 137, 200, 61, 227, 18, 0, 40, 75, 75, 67], [78, 207, 209, 96, 145, 116, 73, 0, 82, 76, 177, 106], [118, 221, 88, 182, 112, 128, 79, 0, 164, 101, 118, 9], [38, 2, 173, 92, 18, 192, 113, 0, 12, 84, 43, 94], [56, 44, 62, 110, 193, 21, 63, 0, 215, 64, 224, 2], [169, 229, 188, 33, 52, 167, 103, 0, 177, 166, 70, 63], [80, 9, 32, 186, 190, 226, 85, 0, 116, 159, 59, 111]]"
20241111_181341,10,3,July,heatmap,lowest,7,School [7],3,3,8.66,Correct,"[[149, 128, 71, 100, 234, 169, 6, 0, 186, 113, 210, 84], [205, 26, 221, 198, 225, 174, 84, 0, 5, 235, 107, 35], [126, 102, 18, 166, 52, 215, 89, 0, 18, 149, 173, 102], [3, 139, 160, 2, 137, 80, 27, 0, 222, 211, 140, 61], [142, 73, 115, 13, 153, 145, 63, 0, 66, 74, 90, 92], [116, 71, 94, 47, 124, 171, 9, 0, 203, 41, 175, 33], [104, 7, 75, 56, 143, 116, 3, 0, 171, 31, 50, 92], [137, 231, 120, 184, 132, 184, 71, 0, 3, 69, 105, 39], [103, 206, 103, 101, 119, 80, 33, 0, 180, 104, 91, 24], [222, 65, 58, 157, 208, 216, 20, 0, 158, 117, 30, 29]]"
20241111_181341,10,4,August,heatmap,lowest,1,"School [1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0,0,22.53,Correct,"[[4, 153, 77, 218, 65, 42, 83, 0, 9, 9, 38, 74], [89, 146, 196, 132, 103, 44, 12, 0, 176, 45, 170, 70], [76, 38, 74, 93, 164, 70, 2, 0, 223, 18, 172, 61], [168, 222, 53, 159, 185, 53, 20, 0, 164, 155, 210, 117], [167, 54, 23, 30, 203, 131, 99, 0, 184, 153, 120, 9], [212, 176, 183, 136, 85, 168, 23, 0, 78, 83, 127, 86], [209, 27, 184, 232, 115, 33, 63, 0, 76, 60, 182, 61], [126, 67, 213, 172, 120, 129, 116, 0, 228, 124, 48, 52], [181, 81, 0, 83, 6, 71, 58, 0, 221, 92, 33, 13], [148, 63, 219, 139, 164, 188, 36, 0, 178, 55, 53, 17]]"
20241111_181341,10,5,April,heatmap,highest,6,School [6],222,222,7.03,Correct,"[[151, 137, 219, 215, 127, 74, 70, 0, 168, 114, 117, 74], [220, 123, 178, 50, 109, 63, 70, 0, 104, 214, 214, 10], [159, 39, 236, 178, 153, 73, 55, 0, 234, 128, 131, 44], [134, 9, 76, 50, 143, 199, 34, 0, 48, 46, 23, 27], [30, 172, 15, 145, 90, 185, 70, 0, 231, 128, 185, 113], [27, 132, 124, 222, 225, 185, 93, 0, 51, 229, 104, 24], [125, 223, 71, 49, 180, 216, 102, 0, 192, 196, 38, 75], [19, 156, 102, 137, 158, 172, 45, 0, 32, 11, 34, 36], [104, 17, 27, 117, 194, 24, 49, 0, 224, 52, 135, 29], [167, 223, 215, 105, 39, 166, 115, 0, 47, 125, 3, 46]]"
20241111_181341,10,6,February,heatmap,lowest,6,School [5],29,221,5.92,Wrong,"[[183, 142, 127, 53, 141, 232, 62, 0, 197, 89, 120, 51], [95, 70, 62, 89, 160, 70, 101, 0, 72, 174, 136, 72], [14, 147, 181, 25, 146, 63, 96, 0, 21, 10, 234, 2], [131, 78, 168, 234, 34, 51, 32, 0, 198, 12, 39, 72], [123, 29, 46, 174, 194, 179, 25, 0, 139, 219, 180, 7], [16, 221, 222, 72, 181, 45, 100, 0, 181, 93, 198, 8], [109, 55, 129, 104, 39, 20, 35, 0, 141, 29, 27, 112], [106, 206, 200, 218, 210, 2, 97, 0, 235, 30, 232, 100], [170, 102, 91, 52, 104, 53, 39, 0, 148, 160, 117, 49], [202, 139, 28, 78, 167, 138, 94, 0, 84, 50, 28, 24]]"
20241111_181341,10,7,March,heatmap,lowest,5,School [4],14,229,6.89,Wrong,"[[23, 100, 97, 50, 95, 46, 84, 0, 213, 172, 146, 116], [190, 164, 54, 171, 9, 2, 96, 0, 152, 31, 69, 57], [107, 108, 159, 50, 70, 150, 23, 0, 189, 234, 230, 54], [231, 69, 14, 123, 183, 147, 15, 0, 150, 145, 142, 62], [178, 156, 229, 116, 216, 32, 33, 0, 114, 211, 107, 55], [42, 78, 64, 34, 212, 192, 106, 0, 0, 192, 28, 2], [187, 20, 120, 205, 11, 223, 47, 0, 138, 140, 136, 76], [153, 132, 112, 122, 182, 194, 53, 0, 129, 95, 210, 64], [79, 102, 117, 74, 88, 158, 109, 0, 228, 132, 82, 34], [73, 235, 187, 76, 164, 7, 29, 0, 135, 121, 158, 73]]"
20241111_181341,10,8,February,heatmap,lowest,1,School [5],5,203,9.29,Wrong,"[[186, 203, 180, 171, 142, 58, 81, 0, 177, 228, 228, 97], [135, 188, 75, 81, 136, 19, 102, 0, 144, 134, 87, 0], [217, 61, 25, 58, 203, 89, 82, 0, 170, 57, 29, 42], [88, 40, 199, 178, 1, 206, 68, 0, 125, 139, 227, 3], [26, 5, 86, 0, 94, 209, 62, 0, 20, 200, 174, 96], [211, 24, 161, 53, 133, 23, 1, 0, 218, 230, 103, 52], [236, 63, 11, 113, 107, 227, 56, 0, 93, 98, 20, 25], [192, 169, 200, 220, 159, 82, 13, 0, 220, 65, 99, 62], [161, 95, 121, 211, 70, 83, 75, 0, 229, 121, 6, 5], [130, 189, 84, 231, 168, 142, 63, 0, 137, 97, 67, 79]]"
20241111_181341,10,9,September,heatmap,highest,5,School [5],223,223,7.61,Correct,"[[182, 169, 100, 3, 39, 13, 27, 0, 8, 34, 5, 32], [165, 211, 19, 230, 100, 4, 75, 0, 177, 198, 11, 116], [123, 132, 96, 42, 60, 187, 118, 0, 5, 127, 146, 98], [136, 96, 168, 230, 64, 56, 2, 0, 186, 52, 138, 81], [232, 72, 231, 148, 183, 234, 24, 0, 223, 80, 201, 50], [95, 21, 177, 150, 116, 80, 109, 0, 97, 182, 33, 27], [170, 184, 32, 177, 46, 33, 51, 0, 189, 76, 22, 62], [163, 155, 97, 102, 227, 175, 96, 0, 21, 13, 95, 61], [216, 112, 179, 192, 182, 135, 97, 0, 193, 178, 91, 18], [7, 142, 149, 74, 73, 125, 35, 0, 158, 153, 113, 21]]"
20241111_181341,10,10,March,heatmap,lowest,1,School [1],11,11,17.73,Correct,"[[205, 13, 11, 190, 197, 173, 94, 0, 35, 29, 54, 3], [36, 166, 53, 164, 171, 163, 66, 0, 38, 151, 160, 2], [183, 216, 214, 26, 130, 129, 65, 0, 47, 78, 10, 33], [109, 172, 206, 154, 212, 136, 10, 0, 58, 2, 56, 103], [42, 130, 128, 12, 233, 153, 8, 0, 90, 210, 62, 69], [101, 105, 31, 28, 152, 220, 95, 0, 234, 77, 1, 87], [200, 24, 192, 27, 33, 125, 42, 0, 132, 153, 119, 111], [105, 42, 27, 70, 218, 36, 118, 0, 228, 26, 207, 1], [68, 207, 72, 125, 151, 42, 89, 0, 159, 211, 13, 74], [77, 53, 19, 221, 235, 68, 58, 0, 162, 86, 45, 59]]"
20241111_181341,10,1,November,scatter,highest,1,School [1],229,229,9.96,Correct,"[[206, 153, 174, 54, 15, 158, 23, 0, 146, 196, 229, 89], [175, 207, 70, 140, 96, 16, 70, 0, 82, 33, 119, 66], [225, 93, 56, 63, 66, 32, 57, 0, 163, 135, 151, 16], [224, 63, 149, 39, 126, 177, 40, 0, 157, 191, 219, 24], [2, 100, 184, 119, 21, 146, 67, 0, 230, 122, 76, 90], [196, 56, 190, 193, 121, 206, 41, 0, 76, 196, 225, 24], [83, 219, 213, 45, 94, 78, 102, 0, 43, 42, 131, 69], [120, 224, 127, 113, 231, 129, 103, 0, 32, 61, 118, 33], [231, 113, 9, 118, 61, 24, 84, 0, 33, 72, 153, 57], [231, 30, 225, 2, 100, 138, 15, 0, 212, 137, 156, 88]]"
20241111_181341,10,2,February,scatter,highest,6,School [6],205,205,10.73,Correct,"[[141, 31, 50, 135, 186, 174, 42, 0, 31, 225, 200, 33], [65, 159, 179, 97, 55, 77, 97, 0, 187, 104, 158, 41], [48, 182, 162, 76, 207, 224, 67, 0, 85, 204, 164, 103], [28, 30, 0, 62, 17, 172, 1, 0, 219, 22, 90, 8], [25, 65, 75, 195, 65, 27, 81, 0, 174, 154, 16, 0], [83, 205, 117, 24, 194, 147, 6, 0, 210, 175, 33, 60], [88, 199, 76, 198, 197, 7, 21, 0, 222, 83, 88, 118], [27, 17, 61, 39, 132, 133, 103, 0, 171, 168, 162, 62], [25, 120, 33, 232, 66, 224, 66, 0, 72, 161, 32, 19], [30, 113, 60, 63, 130, 90, 21, 0, 40, 149, 100, 48]]"
20241111_181341,10,3,July,scatter,highest,4,School [4],117,117,19.97,Correct,"[[130, 113, 106, 147, 219, 147, 3, 0, 216, 91, 203, 101], [48, 204, 88, 11, 33, 69, 34, 0, 111, 183, 141, 92], [10, 177, 20, 117, 162, 131, 69, 0, 47, 214, 41, 34], [14, 82, 162, 183, 185, 54, 117, 0, 192, 169, 34, 42], [0, 97, 104, 219, 192, 56, 106, 0, 11, 108, 168, 82], [84, 207, 179, 144, 208, 186, 40, 0, 106, 48, 126, 56], [147, 107, 110, 18, 189, 94, 91, 0, 22, 68, 103, 61], [120, 68, 96, 36, 59, 55, 70, 0, 80, 104, 77, 7], [182, 14, 206, 16, 208, 64, 68, 0, 151, 176, 209, 28], [117, 199, 188, 201, 71, 50, 89, 0, 26, 137, 67, 3]]"
20241111_181341,10,4,July,scatter,lowest,3,School [5],3,5,9.62,Wrong,"[[33, 85, 140, 171, 50, 12, 47, 0, 48, 81, 108, 22], [61, 224, 55, 108, 29, 36, 52, 0, 57, 216, 56, 118], [79, 194, 107, 127, 153, 51, 5, 0, 109, 91, 184, 5], [29, 231, 21, 62, 0, 194, 51, 0, 186, 228, 123, 1], [210, 151, 4, 112, 231, 221, 3, 0, 55, 143, 49, 108], [24, 157, 17, 193, 33, 107, 91, 0, 21, 119, 53, 98], [153, 231, 207, 180, 28, 149, 86, 0, 123, 48, 20, 70], [43, 5, 209, 193, 148, 104, 103, 0, 49, 197, 42, 65], [73, 125, 0, 116, 24, 177, 22, 0, 17, 152, 110, 105], [147, 60, 11, 167, 121, 35, 59, 0, 121, 92, 155, 80]]"
20241111_181341,10,5,October,scatter,lowest,2,School [2],2,2,5.29,Correct,"[[129, 106, 90, 221, 64, 62, 42, 0, 23, 201, 89, 40], [229, 105, 230, 198, 211, 139, 58, 0, 78, 2, 174, 4], [10, 11, 155, 145, 138, 24, 4, 0, 56, 31, 19, 4], [10, 196, 99, 149, 69, 143, 94, 0, 55, 107, 154, 80], [209, 185, 181, 84, 98, 151, 9, 0, 71, 110, 222, 97], [113, 180, 74, 39, 40, 152, 32, 0, 21, 217, 33, 47], [149, 70, 231, 170, 19, 59, 6, 0, 0, 16, 43, 77], [80, 222, 54, 215, 71, 155, 18, 0, 235, 110, 133, 14], [204, 59, 151, 92, 213, 161, 30, 0, 96, 144, 15, 114], [109, 209, 203, 23, 23, 179, 47, 0, 194, 110, 209, 109]]"
20241111_181341,10,6,May,scatter,lowest,5,School [5],2,2,14.94,Correct,"[[98, 126, 8, 160, 230, 224, 18, 0, 20, 3, 111, 75], [82, 185, 64, 84, 154, 134, 23, 0, 192, 84, 146, 73], [27, 38, 170, 171, 115, 174, 20, 0, 136, 180, 210, 15], [165, 68, 182, 21, 47, 96, 30, 0, 96, 22, 43, 5], [62, 197, 67, 97, 2, 180, 77, 0, 80, 112, 204, 92], [58, 48, 51, 41, 209, 105, 19, 0, 145, 38, 42, 112], [52, 63, 22, 97, 116, 34, 23, 0, 16, 25, 35, 78], [25, 107, 132, 30, 21, 82, 10, 0, 215, 124, 58, 61], [192, 161, 144, 75, 51, 192, 66, 0, 79, 92, 116, 48], [137, 51, 4, 188, 181, 22, 12, 0, 31, 121, 48, 43]]"
20241111_181341,10,7,February,scatter,lowest,3,School [3],51,51,11.8,Correct,"[[35, 115, 225, 194, 26, 118, 24, 0, 28, 152, 107, 82], [145, 160, 230, 30, 61, 216, 7, 0, 138, 46, 114, 109], [141, 51, 169, 107, 104, 110, 19, 0, 156, 172, 207, 109], [27, 202, 211, 207, 197, 223, 76, 0, 103, 147, 134, 98], [135, 109, 177, 55, 219, 61, 67, 0, 150, 159, 165, 62], [38, 97, 25, 189, 230, 104, 4, 0, 178, 156, 168, 94], [45, 178, 200, 158, 152, 170, 85, 0, 70, 230, 76, 62], [206, 137, 198, 141, 224, 123, 46, 0, 228, 234, 21, 105], [139, 134, 109, 93, 80, 26, 91, 0, 40, 215, 104, 56], [155, 113, 11, 93, 171, 65, 56, 0, 211, 98, 38, 50]]"
20241111_181341,10,8,January,scatter,lowest,1,School [1],18,18,11.46,Correct,"[[18, 163, 165, 82, 114, 208, 90, 0, 180, 234, 168, 33], [32, 171, 200, 93, 189, 157, 60, 0, 15, 191, 221, 93], [146, 155, 69, 175, 35, 188, 14, 0, 58, 1, 136, 40], [217, 5, 21, 15, 144, 9, 59, 0, 162, 171, 143, 12], [108, 229, 17, 105, 23, 164, 32, 0, 150, 5, 109, 20], [233, 145, 82, 77, 8, 31, 115, 0, 92, 232, 194, 102], [87, 178, 106, 207, 198, 56, 94, 0, 80, 172, 1, 85], [49, 125, 202, 215, 227, 49, 109, 0, 186, 16, 45, 95], [227, 232, 179, 194, 189, 222, 78, 0, 58, 93, 201, 101], [195, 18, 177, 60, 189, 29, 82, 0, 37, 224, 32, 96]]"
20241111_181341,10,9,November,scatter,highest,9,School [9],209,209,12.71,Correct,"[[186, 224, 70, 186, 198, 135, 75, 0, 227, 115, 109, 49], [147, 20, 182, 187, 95, 110, 54, 0, 19, 27, 88, 74], [172, 4, 117, 48, 86, 221, 3, 0, 57, 50, 18, 72], [166, 189, 194, 223, 188, 4, 43, 0, 149, 133, 69, 1], [18, 27, 220, 221, 150, 45, 100, 0, 84, 112, 15, 113], [159, 195, 139, 216, 60, 150, 42, 0, 11, 89, 151, 37], [160, 5, 127, 95, 82, 225, 0, 0, 229, 231, 165, 115], [142, 163, 226, 153, 141, 77, 91, 0, 204, 163, 6, 43], [83, 209, 188, 193, 35, 190, 60, 0, 186, 74, 209, 69], [77, 40, 178, 122, 34, 131, 29, 0, 185, 59, 38, 5]]"
20241111_181341,10,10,June,scatter,highest,5,School [5],209,209,7.08,Correct,"[[157, 174, 201, 141, 105, 27, 56, 0, 230, 44, 207, 48], [86, 204, 49, 207, 42, 169, 98, 0, 221, 210, 224, 54], [157, 105, 107, 16, 20, 199, 63, 0, 191, 206, 19, 54], [100, 233, 8, 165, 132, 47, 104, 0, 93, 210, 217, 12], [156, 62, 110, 88, 153, 209, 60, 0, 203, 148, 35, 67], [26, 126, 89, 126, 44, 0, 7, 0, 106, 163, 81, 113], [142, 221, 52, 142, 152, 134, 35, 0, 213, 44, 100, 69], [223, 126, 17, 4, 134, 43, 27, 0, 78, 226, 144, 42], [69, 191, 171, 201, 172, 93, 103, 0, 83, 114, 29, 97], [8, 34, 168, 90, 30, 171, 5, 0, 188, 205, 25, 50]]"
